material_id,material_name,category_id,supplier_id,unit,price,country,price_status,normalized_name,duplicate_status,category_status
MAT1809,Isopropyl Alcohol A Material 1809,CAT005,SUP284,DRUM,4240.7,Switzerland,Valid,isopropyl alcohol a material 1809,Unique,Valid
MAT1810,Acetone A Material 1810,CAT008,SUP291,DRUM,1277.46,Japan,Valid,acetone a material 1810,Unique,Valid
MAT1811,Citric Acid B Material 1811,CAT004,SUP354,BOX,928.28,Belgium,Valid,citric acid b material 1811,Unique,Valid
MAT1812,Sodium Chloride Industrial Material 1812,CAT002,SUP381,L,3680.02,Germany,Valid,sodium chloride industrial material 1812,Unique,Valid
MAT1813,Hydrogen Peroxide Industrial Material 1813,CAT001,SUP107,L,1257.51,Belgium,Valid,hydrogen peroxide industrial material 1813,Unique,Valid
MAT1814,Glycerol Premium Material 1814,CAT002,SUP275,KG,1628.35,Germany,Valid,glycerol premium material 1814,Potential Duplicate - Review,Valid
MAT1815,Sulfuric Acid Premium Material 1815,CAT002,SUP227,KG,2406.38,Germany,Valid,sulfuric acid premium material 1815,Unique,Valid
MAT1816,Sodium Carbonate B Material 1816,CAT010,SUP250,TON,2868.18,Belgium,Valid,sodium carbonate b material 1816,Unique,Valid
MAT1817,Ethylene Glycol A Material 1817,CAT008,SUP399,L,2965.24,Belgium,Valid,ethylene glycol a material 1817,Unique,Valid
MAT1818,Propylene Glycol A Material 1818,CAT005,SUP387,BOX,3026.7,Netherlands,Valid,propylene glycol a material 1818,Unique,Valid
MAT1819,Citric Acid Industrial Material 1819,CAT009,SUP248,DRUM,1454.59,Japan,Valid,citric acid industrial material 1819,Unique,Valid
MAT1820,Sodium Chloride B Material 1820,CAT006,SUP141,DRUM,2540.16,Netherlands,Valid,sodium chloride b material 1820,Unique,Valid
MAT1821,Methanol B Material 1821,CAT008,SUP004,TON,4472.17,Switzerland,Valid,methanol b material 1821,Unique,Valid
MAT1822,Glycerol Premium Material 1822,CAT003,SUP092,KG,3814.17,Japan,Valid,glycerol premium material 1822,Unique,Valid
MAT1823,Methanol Premium Material 1823,CAT006,SUP327,DRUM,4121.66,Singapore,Valid,methanol premium material 1823,Unique,Valid
MAT1824,Methanol B Material 1824,CAT004,SUP158,DRUM,1561.65,Switzerland,Valid,methanol b material 1824,Unique,Valid
MAT1825,Glycerol A Material 1825,CAT005,SUP475,DRUM,1090.95,United States,Valid,glycerol a material 1825,Unique,Valid
MAT1826,Isopropyl Alcohol B Material 1826,CAT004,SUP393,BOX,3939.77,United States,Valid,isopropyl alcohol b material 1826,Unique,Valid
MAT1827,Formaldehyde B Material 1827,CAT006,SUP490,DRUM,4906.71,Belgium,Valid,formaldehyde b material 1827,Unique,Valid
MAT1828,Ethylene Glycol Industrial Material 1828,CAT004,SUP478,TON,2386.31,Japan,Valid,ethylene glycol industrial material 1828,Unique,Valid
MAT1829,Toluene B Material 1829,CAT005,SUP171,TON,4154.69,United Kingdom,Valid,toluene b material 1829,Unique,Valid
MAT1830,Propylene Glycol Industrial Material 1830,CAT007,SUP289,BOX,3825.34,India,Valid,propylene glycol industrial material 1830,Unique,Valid
MAT1831,Xylene A Material 1831,CAT007,SUP182,L,4876.18,Japan,Valid,xylene a material 1831,Unique,Valid
MAT1832,Sodium Hydroxide B Material 1832,CAT004,SUP339,TON,1509.24,United Kingdom,Valid,sodium hydroxide b material 1832,Unique,Valid
MAT1833,Sodium Hydroxide Industrial Material 1833,CAT007,SUP405,BOX,1662.14,Switzerland,Valid,sodium hydroxide industrial material 1833,Unique,Valid
MAT1834,Sulfuric Acid B Material 1834,CAT010,SUP258,BOX,4289.2,Germany,Valid,sulfuric acid b material 1834,Unique,Valid
MAT1835,Acetone B Material 1835,CAT003,SUP167,BOX,4710.4,Belgium,Valid,acetone b material 1835,Unique,Valid
MAT1836,Glycerol A Material 1836,CAT007,SUP353,BOX,,Belgium,Missing - Review Required,glycerol a material 1836,Unique,Valid
MAT1837,Acetic Acid Premium Material 1837,CAT001,SUP052,KG,3216.16,Japan,Valid,acetic acid premium material 1837,Unique,Valid
MAT1838,Sodium Carbonate Industrial Material 1838,CAT008,SUP473,TON,599.6,United States,Valid,sodium carbonate industrial material 1838,Unique,Valid
MAT1839,Acetone Industrial Material 1839,CAT007,SUP423,L,4376.06,Belgium,Valid,acetone industrial material 1839,Unique,Valid
MAT1840,Calcium Carbonate B Material 1840,CAT009,SUP046,BOX,1263.87,Belgium,Valid,calcium carbonate b material 1840,Unique,Valid
MAT1841,Sodium Carbonate Industrial Material 1841,CAT009,SUP272,TON,3463.37,United States,Valid,sodium carbonate industrial material 1841,Unique,Valid
MAT1842,Acetone Industrial Material 1842,CAT006,SUP464,BOX,3749.0,Singapore,Valid,acetone industrial material 1842,Unique,Valid
MAT1843,Citric Acid Industrial Material 1843,CAT008,SUP117,BOX,1842.91,Singapore,Valid,citric acid industrial material 1843,Unique,Valid
MAT1844,Sodium Chloride Industrial Material 1844,CAT010,SUP383,KG,744.34,France,Valid,sodium chloride industrial material 1844,Unique,Valid
MAT1845,Ethylene Glycol Premium Material 1845,CAT008,SUP409,KG,4166.79,India,Valid,ethylene glycol premium material 1845,Unique,Valid
MAT1846,Ammonium Hydroxide Industrial Material 1846,CAT001,SUP290,BOX,4978.49,Switzerland,Valid,ammonium hydroxide industrial material 1846,Unique,Valid
MAT1847,Isopropyl Alcohol Premium Material 1847,CAT005,SUP295,TON,3190.15,Germany,Valid,isopropyl alcohol premium material 1847,Unique,Valid
MAT1848,Acetic Acid A Material 1848,CAT009,SUP400,KG,2682.22,Switzerland,Valid,acetic acid a material 1848,Unique,Valid
MAT1849,Acetone Premium Material 1849,CAT010,SUP333,L,3771.94,France,Valid,acetone premium material 1849,Unique,Valid
MAT1850,Sodium Chloride Premium Material 1850,CAT008,SUP456,L,3269.7,Germany,Valid,sodium chloride premium material 1850,Unique,Valid
MAT1851,Citric Acid Industrial Material 1851,CAT008,SUP271,BOX,4452.52,France,Valid,citric acid industrial material 1851,Unique,Valid
MAT1852,Acetic Acid Industrial Material 1852,CAT001,SUP320,BOX,143.41,Singapore,Valid,acetic acid industrial material 1852,Unique,Valid
MAT1853,Isopropyl Alcohol Premium Material 1853,CAT003,SUP133,L,2942.66,United Kingdom,Valid,isopropyl alcohol premium material 1853,Unique,Valid
MAT1854,Sodium Carbonate Premium Material 1854,CAT004,SUP395,DRUM,4630.51,Belgium,Valid,sodium carbonate premium material 1854,Unique,Valid
MAT1855,Hydrogen Peroxide B Material 1855,CAT003,SUP106,TON,948.85,India,Valid,hydrogen peroxide b material 1855,Unique,Valid
MAT1856,Sodium Carbonate A Material 1856,CAT003,SUP277,TON,4775.57,United Kingdom,Valid,sodium carbonate a material 1856,Unique,Valid
MAT1857,Isopropyl Alcohol B Material 1857,CAT004,SUP104,TON,858.28,Japan,Valid,isopropyl alcohol b material 1857,Unique,Valid
MAT1858,Hydrochloric Acid B Material 1858,CAT006,SUP014,L,4394.31,Netherlands,Valid,hydrochloric acid b material 1858,Unique,Valid
MAT1859,Methanol Premium Material 1859,CAT001,SUP228,L,1933.06,Netherlands,Valid,methanol premium material 1859,Unique,Valid
MAT1860,Propylene Glycol Premium Material 1860,CAT004,SUP106,BOX,2971.58,Germany,Valid,propylene glycol premium material 1860,Unique,Valid
MAT1861,Acetone B Material 1861,CAT009,SUP468,DRUM,3636.37,Germany,Valid,acetone b material 1861,Unique,Valid
MAT1862,Citric Acid B Material 1862,CAT002,SUP482,BOX,3716.18,United Kingdom,Valid,citric acid b material 1862,Unique,Valid
MAT1863,Isopropyl Alcohol Premium Material 1863,CAT004,SUP108,KG,4008.97,United Kingdom,Valid,isopropyl alcohol premium material 1863,Unique,Valid
MAT1864,Glycerol Industrial Material 1864,CAT009,SUP058,BOX,129.92,France,Valid,glycerol industrial material 1864,Unique,Valid
MAT1865,Ethylene Glycol Premium Material 1865,CAT002,SUP182,TON,4731.37,Germany,Valid,ethylene glycol premium material 1865,Unique,Valid
MAT1866,Ethylene Glycol Industrial Material 1866,CAT004,SUP360,KG,3269.64,France,Valid,ethylene glycol industrial material 1866,Unique,Valid
MAT1867,Glycerol A Material 1867,CAT005,SUP374,TON,274.58,Singapore,Valid,glycerol a material 1867,Unique,Valid
MAT1868,Citric Acid A Material 1868,CAT003,SUP266,L,744.09,Netherlands,Valid,citric acid a material 1868,Unique,Valid
MAT1869,Ethanol A Material 1869,CAT010,SUP411,L,4338.41,Japan,Valid,ethanol a material 1869,Unique,Valid
MAT1870,Toluene Premium Material 1870,CAT003,SUP215,L,914.46,Switzerland,Valid,toluene premium material 1870,Unique,Valid
MAT1871,Hydrogen Peroxide B Material 1871,CAT006,SUP451,KG,3943.46,India,Valid,hydrogen peroxide b material 1871,Unique,Valid
MAT1872,Glycerol B Material 1872,CAT005,SUP207,TON,4549.46,Japan,Valid,glycerol b material 1872,Unique,Valid
MAT1873,Formaldehyde Industrial Material 1873,CAT001,SUP402,KG,1691.33,Netherlands,Valid,formaldehyde industrial material 1873,Unique,Valid
MAT1874,Ethanol B Material 1874,CAT007,SUP024,DRUM,1916.33,Belgium,Valid,ethanol b material 1874,Unique,Valid
MAT1875,Ammonium Hydroxide B Material 1875,CAT003,SUP052,KG,1775.9,Singapore,Valid,ammonium hydroxide b material 1875,Unique,Valid
MAT1876,Acetone Premium Material 1876,CAT002,SUP058,BOX,2348.94,France,Valid,acetone premium material 1876,Unique,Valid
MAT1877,Sodium Carbonate Premium Material 1877,CAT003,SUP439,DRUM,4056.65,India,Valid,sodium carbonate premium material 1877,Unique,Valid
MAT1878,Calcium Carbonate Premium Material 1878,CAT008,SUP461,TON,684.58,Switzerland,Valid,calcium carbonate premium material 1878,Unique,Valid
MAT1879,Toluene A Material 1879,CAT008,SUP253,DRUM,1021.62,Singapore,Valid,toluene a material 1879,Unique,Valid
MAT1880,Ammonium Hydroxide B Material 1880,CAT003,SUP116,KG,3728.77,France,Valid,ammonium hydroxide b material 1880,Unique,Valid
MAT1881,Calcium Carbonate A Material 1881,CAT004,SUP116,TON,963.9,Japan,Valid,calcium carbonate a material 1881,Unique,Valid
MAT1882,Isopropyl Alcohol Premium Material 1882,CAT010,SUP267,DRUM,2906.98,Japan,Valid,isopropyl alcohol premium material 1882,Unique,Valid
MAT1883,Hydrogen Peroxide Industrial Material 1883,CAT007,SUP192,L,,India,Missing - Review Required,hydrogen peroxide industrial material 1883,Unique,Valid
MAT1884,Xylene A Material 1884,CAT004,SUP094,KG,757.62,India,Valid,xylene a material 1884,Unique,Valid
MAT1885,Hydrochloric Acid B Material 1885,CAT007,SUP166,KG,2881.83,Netherlands,Valid,hydrochloric acid b material 1885,Unique,Valid
MAT1886,Toluene B Material 1886,CAT010,SUP208,BOX,4963.86,Netherlands,Valid,toluene b material 1886,Unique,Valid
MAT1887,Formaldehyde Industrial Material 1887,CAT009,SUP226,KG,3737.55,Switzerland,Valid,formaldehyde industrial material 1887,Unique,Valid
MAT1888,Isopropyl Alcohol Industrial Material 1888,CAT003,SUP131,TON,4044.59,Netherlands,Valid,isopropyl alcohol industrial material 1888,Unique,Valid
MAT1889,Sodium Carbonate Premium Material 1889,CAT002,SUP343,TON,3828.18,Japan,Valid,sodium carbonate premium material 1889,Potential Duplicate - Review,Valid
MAT1890,Acetone Industrial Material 1890,CAT007,SUP329,KG,4825.53,United States,Valid,acetone industrial material 1890,Unique,Valid
MAT1891,Methanol B Material 1891,,SUP425,KG,645.37,Japan,Valid,methanol b material 1891,Unique,Missing - Review Required
MAT1892,Hydrogen Peroxide Industrial Material 1892,CAT005,SUP232,BOX,2788.83,Germany,Valid,hydrogen peroxide industrial material 1892,Unique,Valid
MAT1893,Ammonium Hydroxide B Material 1893,CAT007,SUP420,DRUM,1014.65,Singapore,Valid,ammonium hydroxide b material 1893,Unique,Valid
MAT1894,Sodium Hydroxide B Material 1894,CAT006,SUP270,DRUM,3910.69,Belgium,Valid,sodium hydroxide b material 1894,Unique,Valid
MAT1895,Ammonium Hydroxide A Material 1895,CAT009,SUP186,DRUM,1190.6,Switzerland,Valid,ammonium hydroxide a material 1895,Unique,Valid
MAT1896,Citric Acid Industrial Material 1896,CAT003,SUP052,L,3192.79,Belgium,Valid,citric acid industrial material 1896,Unique,Valid
MAT1897,Hydrochloric Acid B Material 1897,CAT009,SUP483,DRUM,2148.88,Singapore,Valid,hydrochloric acid b material 1897,Unique,Valid
MAT1898,Sodium Chloride A Material 1898,CAT007,SUP152,BOX,4509.74,France,Valid,sodium chloride a material 1898,Unique,Valid
MAT1899,Glycerol Premium Material 1899,CAT006,SUP070,TON,51.75,Japan,Valid,glycerol premium material 1899,Unique,Valid
MAT1900,Sodium Carbonate Industrial Material 1900,CAT004,SUP473,DRUM,2990.23,Germany,Valid,sodium carbonate industrial material 1900,Unique,Valid
MAT1901,Ethanol Premium Material 1901,CAT003,SUP074,BOX,4121.08,Singapore,Valid,ethanol premium material 1901,Unique,Valid
MAT1902,Xylene B Material 1902,CAT007,SUP201,DRUM,1007.19,United Kingdom,Valid,xylene b material 1902,Unique,Valid
MAT1903,Acetone B Material 1903,CAT005,SUP072,BOX,661.18,Belgium,Valid,acetone b material 1903,Unique,Valid
MAT1904,Hydrogen Peroxide B Material 1904,CAT008,SUP073,TON,3814.89,India,Valid,hydrogen peroxide b material 1904,Unique,Valid
MAT1905,Methanol Industrial Material 1905,CAT009,SUP053,DRUM,2381.99,Netherlands,Valid,methanol industrial material 1905,Unique,Valid
MAT1906,Calcium Carbonate A Material 1906,CAT009,SUP381,DRUM,2299.12,Germany,Valid,calcium carbonate a material 1906,Unique,Valid
MAT1907,Isopropyl Alcohol Industrial Material 1907,CAT001,SUP196,TON,608.55,Netherlands,Valid,isopropyl alcohol industrial material 1907,Unique,Valid
MAT1908,Ethylene Glycol B Material 1908,CAT008,SUP389,TON,1161.94,Germany,Valid,ethylene glycol b material 1908,Unique,Valid
MAT1909,Acetone Industrial Material 1909,CAT004,SUP446,BOX,4191.71,France,Valid,acetone industrial material 1909,Unique,Valid
MAT1910,Ethylene Glycol A Material 1910,CAT002,SUP443,TON,4219.51,Japan,Valid,ethylene glycol a material 1910,Unique,Valid
MAT1911,Sodium Chloride Industrial Material 1911,CAT007,SUP342,TON,4916.28,Germany,Valid,sodium chloride industrial material 1911,Unique,Valid
MAT1912,Sodium Hydroxide A Material 1912,CAT008,SUP125,DRUM,2500.13,Belgium,Valid,sodium hydroxide a material 1912,Unique,Valid
MAT1913,Ethylene Glycol Industrial Material 1913,CAT002,SUP400,BOX,2825.32,Belgium,Valid,ethylene glycol industrial material 1913,Unique,Valid
MAT1914,Xylene Premium Material 1914,CAT001,SUP309,KG,2972.2,Germany,Valid,xylene premium material 1914,Unique,Valid
MAT1915,Acetic Acid A Material 1915,CAT002,SUP495,L,1835.47,Belgium,Valid,acetic acid a material 1915,Unique,Valid
MAT1916,Ethylene Glycol Premium Material 1916,CAT001,SUP178,BOX,4268.55,Belgium,Valid,ethylene glycol premium material 1916,Unique,Valid
MAT1917,Ammonium Hydroxide A Material 1917,CAT007,SUP417,BOX,3361.89,India,Valid,ammonium hydroxide a material 1917,Unique,Valid
MAT1918,Sulfuric Acid B Material 1918,CAT001,SUP323,TON,539.08,France,Valid,sulfuric acid b material 1918,Unique,Valid
MAT1919,Sodium Hydroxide Premium Material 1919,CAT005,SUP184,TON,1794.27,Singapore,Valid,sodium hydroxide premium material 1919,Unique,Valid
MAT1920,Sodium Chloride Premium Material 1920,CAT001,SUP167,BOX,3510.57,Japan,Valid,sodium chloride premium material 1920,Unique,Valid
MAT1921,Citric Acid B Material 1921,CAT009,SUP395,DRUM,3259.02,France,Valid,citric acid b material 1921,Unique,Valid
MAT1922,Toluene B Material 1922,CAT008,SUP439,KG,1702.13,Belgium,Valid,toluene b material 1922,Unique,Valid
MAT1923,Sodium Carbonate B Material 1923,CAT006,SUP425,TON,551.43,Germany,Valid,sodium carbonate b material 1923,Unique,Valid
MAT1924,Xylene Industrial Material 1924,CAT010,SUP255,L,3794.99,Singapore,Valid,xylene industrial material 1924,Unique,Valid
MAT1925,Sodium Chloride Premium Material 1925,CAT006,SUP173,BOX,4484.11,United States,Valid,sodium chloride premium material 1925,Unique,Valid
MAT1926,Citric Acid Industrial Material 1926,CAT001,SUP058,L,2930.14,Switzerland,Valid,citric acid industrial material 1926,Unique,Valid
MAT1927,Sodium Carbonate Industrial Material 1927,CAT009,SUP276,L,2019.96,Germany,Valid,sodium carbonate industrial material 1927,Unique,Valid
MAT1928,Sulfuric Acid A Material 1928,CAT002,SUP365,DRUM,4577.75,France,Valid,sulfuric acid a material 1928,Unique,Valid
MAT1929,Sodium Chloride B Material 1929,CAT006,SUP273,TON,2013.95,France,Valid,sodium chloride b material 1929,Unique,Valid
MAT1930,Methanol Industrial Material 1930,CAT010,SUP292,KG,1652.99,Singapore,Valid,methanol industrial material 1930,Unique,Valid
MAT1931,Propylene Glycol A Material 1931,CAT004,SUP281,L,3354.23,Japan,Valid,propylene glycol a material 1931,Unique,Valid
MAT1932,Sodium Hydroxide Premium Material 1932,CAT004,SUP427,L,1264.49,Singapore,Valid,sodium hydroxide premium material 1932,Unique,Valid
MAT1933,Propylene Glycol B Material 1933,CAT003,SUP007,TON,1256.22,India,Valid,propylene glycol b material 1933,Unique,Valid
MAT1934,Formaldehyde Premium Material 1934,CAT008,SUP213,DRUM,2778.57,Belgium,Valid,formaldehyde premium material 1934,Unique,Valid
MAT1935,Sulfuric Acid Premium Material 1935,CAT003,SUP435,DRUM,2925.43,Belgium,Valid,sulfuric acid premium material 1935,Unique,Valid
MAT1936,Xylene Industrial Material 1936,CAT006,SUP412,TON,2185.01,United Kingdom,Valid,xylene industrial material 1936,Unique,Valid
MAT1937,Hydrochloric Acid Industrial Material 1937,CAT009,SUP183,KG,4792.55,United States,Valid,hydrochloric acid industrial material 1937,Unique,Valid
MAT1938,Isopropyl Alcohol B Material 1938,CAT009,SUP297,L,528.28,Switzerland,Valid,isopropyl alcohol b material 1938,Unique,Valid
MAT1939,Glycerol Industrial Material 1939,CAT002,SUP414,DRUM,1177.73,United Kingdom,Valid,glycerol industrial material 1939,Unique,Valid
MAT1940,Sodium Carbonate B Material 1940,CAT008,SUP138,DRUM,4191.24,Netherlands,Valid,sodium carbonate b material 1940,Unique,Valid
MAT1941,Formaldehyde Premium Material 1941,CAT008,SUP303,BOX,370.06,United States,Valid,formaldehyde premium material 1941,Unique,Valid
MAT1942,Sodium Hydroxide Premium Material 1942,CAT009,SUP333,KG,4484.42,Netherlands,Valid,sodium hydroxide premium material 1942,Unique,Valid
MAT1943,Hydrogen Peroxide A Material 1943,CAT006,SUP034,TON,2870.28,India,Valid,hydrogen peroxide a material 1943,Unique,Valid
MAT1944,Formaldehyde Premium Material 1944,CAT007,SUP361,L,4931.72,Singapore,Valid,formaldehyde premium material 1944,Unique,Valid
MAT1945,Propylene Glycol Industrial Material 1945,CAT009,SUP357,TON,1686.14,Belgium,Valid,propylene glycol industrial material 1945,Unique,Valid
MAT1946,Ammonium Hydroxide Premium Material 1946,CAT003,SUP393,DRUM,4901.88,Belgium,Valid,ammonium hydroxide premium material 1946,Unique,Valid
MAT1947,Isopropyl Alcohol A Material 1947,CAT010,SUP028,TON,2957.87,Germany,Valid,isopropyl alcohol a material 1947,Unique,Valid
MAT1948,Formaldehyde A Material 1948,CAT009,SUP212,L,3676.15,Singapore,Valid,formaldehyde a material 1948,Unique,Valid
MAT1949,Formaldehyde B Material 1949,CAT003,SUP016,BOX,3656.9,United Kingdom,Valid,formaldehyde b material 1949,Unique,Valid
MAT1950,Acetone A Material 1950,CAT007,SUP294,BOX,4034.32,France,Valid,acetone a material 1950,Unique,Valid
MAT1951,Glycerol B Material 1951,CAT006,SUP094,KG,1590.42,United States,Valid,glycerol b material 1951,Unique,Valid
MAT1952,Ethylene Glycol Industrial Material 1952,CAT008,SUP047,L,1339.5,Singapore,Valid,ethylene glycol industrial material 1952,Unique,Valid
MAT1953,Hydrochloric Acid Industrial Material 1953,CAT002,SUP174,BOX,3771.49,Switzerland,Valid,hydrochloric acid industrial material 1953,Unique,Valid
