purchase_id,material_id,supplier_id,purchase_date,quantity,total_amount
PO07830,MAT1013,SUP497,2026-01-27,746.12,2878262.36
PO07831,MAT1007,SUP133,2026-04-08,854.58,3362926.12
PO07832,MAT1106,SUP233,2025-04-15,192.61,482461.08
PO07833,MAT0739,SUP149,2025-03-22,662.7,149014.72
PO07834,MAT1917,SUP417,2026-06-16,568.22,1910293.14
PO07835,MAT0645,SUP035,2025-02-14,827.81,2225285.73
PO07836,MAT1802,SUP187,2025-04-15,923.8,3455021.24
PO07837,MAT0035,SUP225,2025-06-19,774.48,2042768.45
PO07838,MAT1233,SUP480,2026-06-04,883.74,3301528.92
PO07839,MAT1880,SUP116,2025-01-13,343.45,1280646.06
PO07840,MAT1794,SUP212,2026-02-27,408.52,307472.58
PO07841,MAT0436,SUP324,2025-02-14,712.54,744176.78
PO07842,MAT1393,SUP206,2025-04-28,851.3,3653907.29
PO07843,MAT1141,SUP323,2025-08-11,583.32,2667563.19
PO07844,MAT0530,SUP205,2026-05-15,531.93,226783.04
PO07845,MAT0424,SUP487,2025-10-28,773.61,1430056.77
PO07846,MAT0908,SUP035,2026-05-13,638.54,2564293.63
PO07847,MAT1365,SUP376,2025-02-04,587.87,2055081.82
PO07848,MAT1429,SUP373,2026-01-26,801.66,1639747.43
PO07849,MAT0513,SUP158,2026-03-03,92.07,161542.34
PO07850,MAT0661,SUP212,2025-05-24,478.9,1092792.33
PO07851,MAT1752,SUP026,2025-11-27,830.84,2864420.6
PO07852,MAT0228,SUP096,2025-10-16,309.72,515259.48
PO07853,MAT0913,SUP415,2025-06-09,24.67,105371.24
PO07854,MAT1188,SUP282,2025-06-13,801.25,977316.68
PO07855,MAT0492,SUP452,2025-09-23,697.14,1552879.35
PO07856,MAT1568,SUP225,2025-06-02,258.55,1161117.02
PO07857,MAT0334,SUP176,2026-07-12,838.03,3725261.24
PO07858,MAT1627,SUP146,2025-07-15,726.95,462943.57
PO07859,MAT1430,SUP119,2025-09-08,869.62,3099864.84
PO07860,MAT1233,SUP480,2025-08-29,467.4,1746140.96
PO07861,MAT0564,SUP212,2025-11-04,373.32,306421.06
PO07862,MAT1696,SUP287,2025-08-20,943.59,2336291.1
PO07863,MAT0382,SUP134,2025-04-23,914.27,1376479.2
PO07864,MAT1021,SUP005,2025-02-02,698.5,3147461.95
PO07865,MAT0709,SUP351,2026-01-25,682.25,1623209.2
PO07866,MAT0114,SUP299,2025-05-05,920.89,3677979.41
PO07867,MAT1749,SUP218,2025-05-05,608.24,2317436.98
PO07868,MAT0373,SUP262,2025-09-12,672.84,1903605.66
PO07869,MAT1487,SUP222,2026-02-23,16.34,55911.23
PO07870,MAT0932,SUP480,2025-03-29,34.26,52151.94
PO07871,MAT1921,SUP395,2026-04-11,931.37,3035353.46
PO07872,MAT0855,SUP499,2025-04-05,874.62,1659460.26
PO07873,MAT1971,SUP379,2026-08-05,834.98,2250062.36
PO07874,MAT1389,SUP445,2025-05-08,832.51,2097608.85
PO07875,MAT1832,SUP339,2026-08-18,806.2,1216749.29
PO07876,MAT1065,SUP180,2025-05-09,736.3,2169537.4
PO07877,MAT1286,SUP351,2026-01-23,956.85,3353299.96
PO07878,MAT0671,SUP095,2025-05-27,889.51,286929.24
PO07879,MAT0386,SUP399,2026-05-13,415.11,1022635.94
PO07880,MAT0666,SUP158,2026-07-20,672.39,2463838.68
PO07881,MAT1767,SUP216,2025-08-05,296.57,497442.79
PO07882,MAT0460,SUP236,2025-02-16,228.24,54216.13
PO07883,MAT1173,SUP335,2025-03-22,288.09,31491.12
PO07884,MAT0757,SUP067,2025-07-22,758.06,2500953.65
PO07885,MAT0232,SUP262,2026-06-13,112.61,238764.73
PO07886,MAT1392,SUP482,2026-07-30,637.15,3096434.31
PO07887,MAT1350,SUP336,2025-11-16,19.61,22907.03
PO07888,MAT1041,SUP480,2025-12-17,922.41,4105490.1
PO07889,MAT1331,SUP448,2025-08-26,165.01,532972.4
PO07890,MAT0897,SUP165,2025-04-29,450.48,85289.38
PO07891,MAT1655,SUP108,2025-01-03,316.62,855060.81
PO07892,MAT0464,SUP476,2026-04-07,48.17,27715.57
PO07893,MAT1695,SUP041,2026-01-05,419.93,1771621.68
PO07894,MAT1374,SUP029,2026-08-10,747.39,1488681.3
PO07895,MAT0550,SUP182,2025-02-18,808.61,2734961.6
PO07896,MAT1326,SUP197,2026-01-31,458.7,1792549.14
PO07897,MAT0342,SUP190,2025-10-31,663.98,1247312.99
PO07898,MAT1954,SUP032,2026-05-31,464.18,159106.98
PO07899,MAT0918,SUP249,2025-08-06,78.52,389215.79
PO07900,MAT1764,SUP209,2025-07-22,113.52,16194.76
PO07901,MAT1097,SUP053,2025-12-29,765.3,2292930.64
PO07902,MAT1036,SUP074,2026-02-04,279.05,189547.5
PO07903,MAT0208,SUP172,2026-05-01,133.89,547154.87
PO07904,MAT0029,SUP241,2025-06-06,463.15,1470667.98
PO07905,MAT0961,SUP224,2026-04-29,603.65,3003913.31
PO07906,MAT1300,SUP216,2025-02-25,460.44,2076556.77
PO07907,MAT0089,SUP085,2025-10-02,37.05,61027.65
PO07908,MAT0997,SUP010,2025-08-08,859.27,2494632.66
PO07909,MAT1176,SUP492,2026-04-06,272.87,823887.31
PO07910,MAT1745,SUP336,2026-08-18,617.3,2486218.96
PO07911,MAT1640,SUP487,2026-06-22,455.28,1954485.17
PO07912,MAT1581,SUP031,2025-08-24,254.46,1089124.42
PO07913,MAT1623,SUP225,2025-04-20,710.94,1825622.83
PO07914,MAT0765,SUP335,2026-02-07,750.32,3502358.7
PO07915,MAT0210,SUP377,2025-10-23,98.07,474700.97
PO07916,MAT0619,SUP258,2026-02-19,963.84,779100.79
PO07917,MAT0684,SUP260,2025-03-14,14.26,23577.77
PO07918,MAT1358,SUP181,2026-01-30,26.75,66776.56
PO07919,MAT0779,SUP305,2025-06-21,432.36,493681.62
PO07920,MAT1075,SUP114,2026-04-07,357.09,1358434.64
PO07921,MAT1071,SUP462,2025-03-08,705.79,2385499.62
PO07922,MAT0072,SUP180,2026-07-24,55.02,14286.49
PO07923,MAT1341,SUP097,2026-05-16,926.21,704327.13
PO07924,MAT0735,SUP073,2026-02-11,249.02,1224859.65
PO07925,MAT0797,SUP122,2025-02-07,90.4,393776.98
PO07926,MAT0373,SUP262,2026-07-01,606.54,1716029.03
PO07927,MAT1265,SUP340,2025-12-07,302.37,369995.05
PO07928,MAT0637,SUP475,2025-04-07,174.09,42960.19
PO07929,MAT1509,SUP034,2025-08-20,402.2,51151.8
PO07930,MAT1287,SUP366,2026-02-02,931.71,3286914.49
PO07931,MAT0394,SUP455,2025-01-22,70.82,123689.25
PO07932,MAT0256,SUP082,2026-03-28,297.69,152426.21
PO07933,MAT0273,SUP393,2026-06-18,406.01,871581.67
PO07934,MAT1424,SUP004,2025-11-04,878.05,3443597.95
PO07935,MAT0843,SUP076,2026-01-23,777.15,1460785.54
PO07936,MAT0395,SUP486,2026-08-21,818.15,118361.76
PO07937,MAT0834,SUP230,2025-10-06,513.68,2506018.7
PO07938,MAT0301,SUP076,2026-06-14,78.64,280762.89
PO07939,MAT1576,SUP358,2025-01-13,899.2,2285811.36
PO07940,MAT1729,SUP015,2025-09-10,411.23,1063198.15
PO07941,MAT1164,SUP344,2025-04-20,35.1,119447.06
PO07942,MAT0376,SUP207,2025-02-24,922.14,3153479.04
PO07943,MAT1588,SUP382,2026-04-12,799.95,562180.86
PO07944,MAT1995,SUP462,2025-01-05,755.96,2598514.23
PO07945,MAT0192,SUP476,2026-04-01,491.42,752570.42
PO07946,MAT0565,SUP147,2025-08-16,657.3,1773881.8
PO07947,MAT1507,SUP497,2025-11-17,578.38,1457338.3
PO07948,MAT1344,SUP395,2025-11-14,599.56,824335.04
PO07949,MAT0032,SUP298,2025-07-26,817.71,3903297.8
PO07950,MAT1380,SUP292,2025-02-07,449.71,122379.58
PO07951,MAT1418,SUP091,2025-04-16,119.54,357987.63
PO07952,MAT0684,SUP260,2025-03-17,447.93,740616.42
PO07953,MAT0428,SUP101,2026-08-11,706.45,457560.6
PO07954,MAT1845,SUP409,2026-03-10,833.83,3474394.51
PO07955,MAT0355,SUP293,2025-02-07,285.25,682198.2
PO07956,MAT1308,SUP438,2025-01-25,178.52,564674.83
PO07957,MAT0482,SUP201,2025-04-06,275.37,1228871.67
PO07958,MAT1983,SUP490,2025-10-28,95.27,139074.19
PO07959,MAT0721,SUP273,2026-01-01,340.85,675022.75
PO07960,MAT1709,SUP089,2026-03-10,453.26,122525.24
PO07961,MAT1207,SUP384,2025-08-21,240.04,1117045.34
PO07962,MAT1658,SUP204,2026-06-16,310.01,80388.69
PO07963,MAT0388,SUP403,2026-08-02,733.11,506256.44
PO07964,MAT0051,SUP485,2025-12-17,380.29,1556405.28
PO07965,MAT1743,SUP018,2025-06-15,236.52,1134028.25
PO07966,MAT0601,SUP428,2025-04-22,485.24,211457.89
PO07967,MAT0316,SUP479,2025-01-28,820.36,756125.81
PO07968,MAT0354,SUP445,2025-08-28,366.59,1615441.16
PO07969,MAT1863,SUP108,2025-01-02,877.67,3518552.7
PO07970,MAT1676,SUP102,2025-02-26,318.01,1385016.23
PO07971,MAT0341,SUP158,2026-08-23,587.77,1399586.17
PO07972,MAT0984,SUP161,2026-01-29,630.24,2290462.32
PO07973,MAT1744,SUP350,2025-12-23,222.3,929091.74
PO07974,MAT0518,SUP030,2026-01-31,720.46,2319477.74
PO07975,MAT1840,SUP046,2026-05-05,651.12,822931.03
PO07976,MAT0177,SUP282,2026-04-13,243.0,321676.11
PO07977,MAT0839,SUP013,2026-04-11,224.29,696808.47
PO07978,MAT0435,SUP071,2026-08-05,870.36,2639366.7
PO07979,MAT0495,SUP303,2026-03-14,697.53,2269713.79
PO07980,MAT1164,SUP344,2025-06-08,280.32,953942.98
PO07981,MAT1343,SUP197,2026-05-23,720.48,428455.05
PO07982,MAT1900,SUP473,2025-06-05,929.8,2780315.85
PO07983,MAT0464,SUP476,2025-07-20,794.85,457332.84
PO07984,MAT1626,SUP221,2026-07-28,824.46,1176809.47
PO07985,MAT0505,SUP268,2026-06-23,382.35,720106.52
PO07986,MAT0324,SUP363,2025-12-04,970.05,3378800.56
PO07987,MAT1546,SUP129,2025-09-07,837.24,196935.59
PO07988,MAT0415,SUP134,2025-06-07,867.1,96404.18
PO07989,MAT0307,SUP483,2026-02-02,557.87,167729.19
PO07990,MAT1268,SUP333,2025-04-05,268.17,544462.87
PO07991,MAT1922,SUP439,2025-03-22,991.12,1687015.09
PO07992,MAT1048,SUP044,2025-09-05,280.74,1341398.18
PO07993,MAT0222,SUP244,2025-07-25,793.12,1759869.83
PO07994,MAT0911,SUP264,2026-05-09,918.24,3098343.77
PO07995,MAT1849,SUP333,2026-02-04,445.92,1681983.48
PO07996,MAT1608,SUP138,2025-02-04,436.12,1826575.23
PO07997,MAT1478,SUP363,2026-01-10,370.2,1219320.34
PO07998,MAT1424,SUP004,2025-04-14,482.91,1893910.24
PO07999,MAT0257,SUP341,2025-08-23,826.51,253201.34
PO08000,MAT1544,SUP256,2026-04-19,611.45,1010182.66
PO08001,MAT0678,SUP371,2025-05-02,882.03,4121514.5
PO08002,MAT1304,SUP500,2025-05-05,394.7,1460504.46
PO08003,MAT0604,SUP184,2025-12-14,34.25,120820.98
PO08004,MAT0806,SUP023,2026-07-25,616.23,3054528.86
PO08005,MAT1447,SUP382,2026-01-15,752.61,1662146.71
PO08006,MAT0939,SUP232,2026-02-07,309.24,1352569.37
PO08007,MAT1791,SUP247,2025-08-02,821.41,1232254.64
PO08008,MAT1741,SUP256,2026-07-02,697.02,187519.29
PO08009,MAT0566,SUP393,2026-04-04,25.42,101678.22
PO08010,MAT1908,SUP389,2025-10-31,666.0,773852.04
PO08011,MAT1311,SUP157,2025-12-02,367.01,421250.41
PO08012,MAT1494,SUP342,2025-01-06,848.49,1839712.99
PO08013,MAT1034,SUP190,2025-08-25,603.31,1232942.42
PO08014,MAT1132,SUP468,2025-09-01,258.03,23800.69
PO08015,MAT0805,SUP297,2025-05-16,480.68,2146005.47
PO08016,MAT0639,SUP257,2025-04-12,727.06,2958312.62
PO08017,MAT0152,SUP017,2026-02-09,403.56,836939.05
PO08018,MAT0824,SUP214,2026-08-21,965.23,4499921.56
PO08019,MAT1058,SUP261,2026-01-06,328.93,643383.79
PO08020,MAT0615,SUP423,2025-02-26,335.97,1379694.4
PO08021,MAT1608,SUP138,2025-06-27,395.54,1656616.45
PO08022,MAT0203,SUP267,2025-02-24,17.02,58588.12
PO08023,MAT1068,SUP259,2025-03-24,785.93,3478101.78
PO08024,MAT0653,SUP091,2025-04-24,670.55,2911722.56
PO08025,MAT1597,SUP284,2025-02-26,92.33,32409.68
PO08026,MAT1081,SUP374,2025-12-01,429.89,429748.14
PO08027,MAT0019,SUP273,2026-03-02,79.71,201371.37
PO08028,MAT1301,SUP061,2026-08-23,465.08,1149161.52
PO08029,MAT0510,SUP186,2026-07-30,265.34,216557.24
PO08030,MAT0718,SUP050,2025-09-16,968.26,892793.82
PO08031,MAT1198,SUP329,2026-06-11,91.08,36669.72
PO08032,MAT0461,SUP286,2025-03-31,856.86,2481517.97
PO08033,MAT1961,SUP255,2025-01-02,56.41,171336.35
PO08034,MAT1595,SUP117,2026-07-24,516.87,401690.69
PO08035,MAT0028,SUP330,2025-07-17,535.55,883593.23
PO08036,MAT0447,SUP062,2025-11-07,669.35,168100.56
PO08037,MAT0058,SUP295,2026-01-20,833.89,3007666.11
PO08038,MAT0104,SUP026,2025-02-22,766.52,1916093.04
PO08039,MAT1082,SUP453,2026-07-29,854.17,50976.87
PO08040,MAT1204,SUP466,2026-05-05,136.58,599071.29
PO08041,MAT1443,SUP268,2025-08-12,82.84,384095.12
PO08042,MAT0562,SUP306,2025-09-28,668.66,2122119.56
PO08043,MAT0351,SUP204,2026-06-26,133.62,222387.77
PO08044,MAT1737,SUP391,2026-04-23,949.2,1926325.46
PO08045,MAT1117,SUP301,2025-09-08,631.85,2703976.8
PO08046,MAT1074,SUP091,2026-02-27,857.52,572463.2
PO08047,MAT1031,SUP378,2026-01-07,969.73,553589.77
PO08048,MAT0844,SUP180,2026-03-06,79.51,388703.72
PO08049,MAT1617,SUP264,2025-05-22,135.18,621446.79
PO08050,MAT0455,SUP350,2025-03-15,774.38,1500585.82
PO08051,MAT0552,SUP324,2026-06-28,551.48,1588047.32
PO08052,MAT1985,SUP066,2025-05-24,30.78,153223.15
PO08053,MAT1148,SUP381,2025-08-07,753.15,1487855.36
PO08054,MAT0753,SUP173,2026-06-23,729.96,1168439.67
PO08055,MAT1246,SUP336,2026-02-12,823.73,2394525.45
PO08056,MAT1872,SUP207,2025-05-05,485.89,2210537.12
PO08057,MAT0285,SUP214,2025-03-06,641.69,893700.91
PO08058,MAT1713,SUP321,2025-08-17,830.19,3192313.0
PO08059,MAT1025,SUP048,2025-06-09,197.69,549843.1
PO08060,MAT0021,SUP208,2025-09-26,766.93,1137433.88
PO08061,MAT0025,SUP262,2026-03-23,611.48,2772645.99
PO08062,MAT0927,SUP192,2026-03-10,511.68,827197.24
PO08063,MAT1440,SUP193,2025-11-21,913.93,2911854.09
PO08064,MAT0633,SUP405,2025-03-09,419.69,584561.02
PO08065,MAT0328,SUP170,2026-04-19,440.2,540600.82
PO08066,MAT0208,SUP172,2025-01-16,838.24,3425551.58
PO08067,MAT0162,SUP141,2025-05-31,233.07,653936.15
PO08068,MAT0483,SUP257,2026-08-15,669.76,333701.22
PO08069,MAT1190,SUP147,2026-08-09,736.83,1671823.06
PO08070,MAT0032,SUP298,2025-07-03,977.74,4667193.0
PO08071,MAT1371,SUP203,2025-05-24,790.51,2700002.72
PO08072,MAT1411,SUP460,2026-07-01,157.69,736792.33
PO08073,MAT1680,SUP351,2026-02-16,806.99,3247271.27
PO08074,MAT1401,SUP059,2025-04-15,183.06,421067.29
PO08075,MAT1424,SUP004,2025-09-04,466.48,1829473.92
PO08076,MAT1657,SUP376,2025-09-24,608.96,2863981.51
PO08077,MAT0303,SUP237,2026-08-05,327.67,1320277.45
PO08078,MAT0558,SUP317,2025-06-19,936.92,437860.19
PO08079,MAT0758,SUP130,2025-11-17,193.16,456133.82
PO08080,MAT1751,SUP025,2026-03-01,763.99,1103568.28
PO08081,MAT0895,SUP351,2025-09-22,308.27,888569.78
PO08082,MAT0374,SUP351,2026-06-17,285.64,695422.0
PO08083,MAT1836,SUP353,2025-09-12,803.42,1033792.65
PO08084,MAT1996,SUP030,2026-03-16,769.08,2964834.16
PO08085,MAT1825,SUP475,2026-07-10,440.66,480738.03
PO08086,MAT0496,SUP066,2025-04-26,873.39,2604553.79
PO08087,MAT0019,SUP273,2025-04-29,83.64,211299.73
PO08088,MAT0908,SUP035,2025-08-16,228.58,917947.56
PO08089,MAT0985,SUP495,2026-03-13,264.93,290042.71
PO08090,MAT1687,SUP288,2026-06-17,34.28,110584.54
PO08091,MAT0186,SUP154,2026-07-30,504.69,1658406.29
PO08092,MAT0267,SUP435,2025-03-29,842.5,898913.8
PO08093,MAT1100,SUP224,2025-11-21,705.46,3386715.93
PO08094,MAT1707,SUP464,2025-02-27,773.21,2802553.77
PO08095,MAT1097,SUP053,2026-02-02,701.61,2102107.75
PO08096,MAT1209,SUP376,2025-06-20,782.2,699787.41
PO08097,MAT0424,SUP487,2026-06-28,484.12,894920.03
PO08098,MAT0493,SUP077,2025-02-23,180.01,149213.89
PO08099,MAT1057,SUP193,2025-12-31,581.36,178361.25
PO08100,MAT0146,SUP463,2025-06-05,25.65,26949.94
PO08101,MAT1930,SUP292,2025-09-30,954.98,1578572.39
PO08102,MAT0894,SUP069,2025-08-30,473.28,1700414.58
PO08103,MAT0903,SUP194,2025-04-30,418.33,829125.88
PO08104,MAT1080,SUP302,2026-02-11,401.32,1501968.19
PO08105,MAT1221,SUP002,2025-01-24,224.2,29666.14
PO08106,MAT1921,SUP395,2025-07-14,330.76,1077953.46
PO08107,MAT0416,SUP266,2025-11-01,81.74,282558.83
PO08108,MAT0215,SUP246,2025-01-07,183.46,373155.81
PO08109,MAT1023,SUP455,2025-11-24,351.25,1365740.79
PO08110,MAT1776,SUP393,2026-08-05,951.87,2639392.73
PO08111,MAT0655,SUP314,2026-04-25,771.87,2307381.87
PO08112,MAT0389,SUP495,2026-04-12,970.47,1889912.69
PO08113,MAT1989,SUP175,2026-08-08,203.61,939275.33
PO08114,MAT1732,SUP001,2026-01-03,976.98,1018022.93
PO08115,MAT0987,SUP336,2026-08-16,322.69,751161.01
PO08116,MAT1525,SUP290,2025-12-21,76.77,266271.37
PO08117,MAT0843,SUP076,2025-05-30,262.31,493056.24
PO08118,MAT1152,SUP451,2026-04-08,276.74,644253.49
PO08119,MAT0960,SUP028,2025-03-29,82.76,79164.08
PO08120,MAT1473,SUP500,2026-05-06,678.66,1115350.56
PO08121,MAT1261,SUP132,2026-02-05,963.54,451726.82
PO08122,MAT1652,SUP106,2026-04-12,21.73,103043.66
PO08123,MAT0155,SUP153,2026-06-25,431.44,1459915.3
PO08124,MAT1214,SUP249,2025-12-30,399.02,38728.88
PO08125,MAT1742,SUP197,2026-04-20,864.22,1864355.88
PO08126,MAT0654,SUP219,2025-04-17,112.38,437412.18
PO08127,MAT0055,SUP003,2026-01-09,948.59,136663.36
PO08128,MAT1839,SUP423,2025-10-26,732.98,3207564.46
PO08129,MAT0394,SUP455,2025-06-14,213.23,372412.59
PO08130,MAT1281,SUP094,2025-02-01,798.52,3938236.76
PO08131,MAT0114,SUP299,2026-07-11,52.53,209801.67
PO08132,MAT1617,SUP264,2026-02-12,956.68,4398030.16
PO08133,MAT0833,SUP106,2025-02-02,745.68,2647402.62
PO08134,MAT1679,SUP456,2026-06-05,702.43,1995505.29
PO08135,MAT1255,SUP093,2026-08-15,964.37,2359572.3
PO08136,MAT0034,SUP366,2025-09-16,994.28,2532948.19
PO08137,MAT0653,SUP091,2026-07-27,147.92,642311.54
PO08138,MAT1135,SUP301,2026-04-23,230.94,877625.12
PO08139,MAT1373,SUP268,2025-06-25,801.38,3919341.22
PO08140,MAT0076,SUP486,2025-02-10,889.1,1681705.98
PO08141,MAT0034,SUP366,2026-06-19,529.52,1348962.79
PO08142,MAT1989,SUP175,2025-03-27,180.05,830590.46
PO08143,MAT1065,SUP180,2026-03-28,237.23,699007.68
PO08144,MAT1808,SUP187,2026-03-14,981.77,1985659.28
PO08145,MAT1752,SUP026,2025-10-25,549.32,1893846.62
PO08146,MAT0252,SUP408,2025-06-02,192.05,387689.41
PO08147,MAT0593,SUP123,2026-04-29,142.4,515341.33
PO08148,MAT0396,SUP302,2025-03-07,621.01,550506.73
PO08149,MAT1998,SUP352,2025-01-24,554.91,1090120.69
PO08150,MAT0005,SUP211,2025-05-22,549.32,2402923.44
PO08151,MAT0348,SUP487,2025-09-17,831.31,752959.03
PO08152,MAT1617,SUP264,2025-03-13,442.48,2034160.21
PO08153,MAT0973,SUP146,2025-06-14,495.16,320358.62
PO08154,MAT0673,SUP056,2026-03-17,764.41,3798345.65
PO08155,MAT0986,SUP223,2025-08-03,632.94,87776.12
PO08156,MAT1856,SUP277,2025-12-01,75.56,360842.07
PO08157,MAT0348,SUP487,2025-12-02,359.95,326024.71
PO08158,MAT0952,SUP171,2025-04-04,687.59,1637234.3
PO08159,MAT1701,SUP140,2025-01-20,28.14,91559.96
PO08160,MAT0424,SUP487,2026-01-08,886.15,1638092.58
PO08161,MAT0623,SUP102,2025-02-03,518.13,1039798.83
PO08162,MAT0141,SUP239,2025-11-07,691.75,581485.05
PO08163,MAT0311,SUP197,2025-09-20,712.91,1515083.46
PO08164,MAT1354,SUP320,2025-05-12,434.98,771876.36
PO08165,MAT0364,SUP471,2025-06-27,215.91,763876.63
PO08166,MAT0092,SUP338,2025-02-18,22.74,82253.54
PO08167,MAT1823,SUP327,2026-03-05,20.63,85029.85
PO08168,MAT1460,SUP216,2026-04-08,143.29,95181.82
PO08169,MAT1530,SUP475,2025-09-04,329.02,504920.67
PO08170,MAT0656,SUP234,2025-06-07,748.36,3289049.68
PO08171,MAT1032,SUP233,2026-06-26,238.6,185019.98
PO08172,MAT0812,SUP361,2025-07-14,672.97,2899753.7
PO08173,MAT0033,SUP310,2025-05-26,878.38,2223856.13
PO08174,MAT0864,SUP160,2025-10-09,205.52,151698.42
PO08175,MAT1604,SUP262,2026-04-13,337.59,1326107.53
PO08176,MAT0771,SUP357,2025-07-29,578.57,2596321.3
PO08177,MAT0348,SUP487,2026-03-22,769.84,697282.58
PO08178,MAT0561,SUP479,2025-05-25,850.93,2353076.73
PO08179,MAT0776,SUP019,2026-07-28,39.83,98381.29
PO08180,MAT0808,SUP043,2025-04-25,872.49,3296040.37
PO08181,MAT0908,SUP035,2026-02-10,228.9,919232.64
PO08182,MAT0765,SUP335,2026-03-09,841.83,3929510.91
PO08183,MAT0264,SUP352,2026-03-13,616.09,2653382.57
PO08184,MAT1468,SUP098,2026-07-26,476.53,1948974.34
PO08185,MAT0378,SUP372,2025-11-09,19.16,66049.69
PO08186,MAT0548,SUP382,2025-07-31,859.55,1148238.46
PO08187,MAT1477,SUP175,2025-09-18,380.08,1550452.74
PO08188,MAT1429,SUP373,2025-09-16,73.63,150605.75
PO08189,MAT1210,SUP250,2025-01-20,395.64,1004110.58
PO08190,MAT0073,SUP328,2026-03-23,397.05,167336.72
PO08191,MAT0602,SUP372,2026-08-18,469.66,1259496.62
PO08192,MAT1238,SUP429,2025-02-01,688.92,1738951.2
PO08193,MAT0613,SUP128,2025-10-22,297.25,391897.37
PO08194,MAT1364,SUP424,2025-12-06,556.8,181817.47
PO08195,MAT1603,SUP477,2025-04-13,335.91,1533015.98
PO08196,MAT1200,SUP357,2025-04-08,494.9,1619307.85
PO08197,MAT0037,SUP169,2025-11-03,151.27,425359.14
PO08198,MAT1856,SUP277,2026-02-27,831.83,3972462.39
PO08199,MAT1690,SUP343,2025-06-24,520.57,565375.46
PO08200,MAT1273,SUP186,2026-08-24,138.3,539570.54
PO08201,MAT0551,SUP315,2025-04-09,127.83,299834.21
PO08202,MAT0429,SUP367,2025-01-07,324.67,189425.46
PO08203,MAT1389,SUP445,2025-01-19,657.65,1657028.09
PO08204,MAT1287,SUP366,2026-02-22,619.12,2184150.11
PO08205,MAT0205,SUP154,2026-03-02,107.73,422754.07
PO08206,MAT0399,SUP360,2025-07-19,130.95,139749.84
PO08207,MAT1960,SUP056,2025-06-16,711.26,2440340.17
PO08208,MAT0453,SUP112,2026-01-17,168.2,450098.15
PO08209,MAT0627,SUP075,2025-09-08,699.35,190321.11
PO08210,MAT1024,SUP172,2025-05-17,664.05,2416637.32
PO08211,MAT0404,SUP121,2026-07-20,936.09,105881.14
PO08212,MAT0717,SUP429,2025-11-29,508.18,312988.06
PO08213,MAT0261,SUP046,2026-07-16,201.18,112831.8
PO08214,MAT0927,SUP192,2026-04-12,651.44,1053137.45
PO08215,MAT0418,SUP330,2025-11-08,242.66,619404.21
PO08216,MAT0807,SUP202,2025-10-05,742.77,3014234.94
PO08217,MAT0795,SUP459,2025-11-10,501.97,1817608.27
PO08218,MAT0044,SUP068,2026-02-19,182.61,349654.32
PO08219,MAT1573,SUP337,2025-12-15,748.69,2470766.84
PO08220,MAT1718,SUP396,2025-07-23,599.86,1365209.38
PO08221,MAT0387,SUP232,2025-02-17,773.87,840763.32
PO08222,MAT0612,SUP020,2025-03-31,124.65,225678.82
PO08223,MAT1250,SUP223,2025-12-04,778.53,2455102.14
PO08224,MAT1128,SUP013,2025-11-29,326.15,729388.81
PO08225,MAT1275,SUP090,2026-03-22,836.48,3057518.43
PO08226,MAT0808,SUP043,2026-04-20,450.87,1703269.63
PO08227,MAT1823,SUP327,2026-07-11,556.64,2294280.82
PO08228,MAT0709,SUP351,2025-07-01,407.85,970356.72
PO08229,MAT1486,SUP207,2025-08-15,91.63,274023.18
PO08230,MAT1984,SUP390,2026-04-01,283.6,568558.44
PO08231,MAT0254,SUP458,2025-01-20,969.68,269008.63
PO08232,MAT1857,SUP104,2025-01-21,262.18,225023.85
PO08233,MAT1434,SUP381,2026-01-03,804.32,3955565.33
PO08234,MAT0216,SUP360,2026-07-01,891.99,2666523.83
PO08235,MAT0981,SUP218,2026-06-04,16.92,8759.48
PO08236,MAT1085,SUP273,2026-04-28,126.56,204445.02
PO08237,MAT1740,SUP257,2026-07-11,437.45,1343977.64
PO08238,MAT1751,SUP025,2025-11-13,828.55,1196823.9
PO08239,MAT0195,SUP016,2025-05-15,186.31,731930.01
PO08240,MAT0977,SUP048,2025-08-14,374.3,969826.27
PO08241,MAT0535,SUP318,2025-12-03,960.03,2387671.41
PO08242,MAT1594,SUP226,2025-10-30,664.14,881400.12
PO08243,MAT0167,SUP105,2026-01-09,600.29,1951656.85
PO08244,MAT1169,SUP173,2025-07-05,54.74,186980.89
PO08245,MAT1281,SUP094,2025-12-28,567.9,2800837.37
PO08246,MAT0047,SUP226,2026-03-30,327.96,1265505.81
PO08247,MAT1379,SUP097,2026-05-23,603.59,632888.26
PO08248,MAT0554,SUP455,2025-04-01,115.91,453882.7
PO08249,MAT0248,SUP425,2025-07-12,787.4,3007308.95
PO08250,MAT1280,SUP377,2026-07-16,231.26,72079.12
PO08251,MAT0439,SUP414,2025-11-09,761.01,2007171.49
PO08252,MAT1761,SUP293,2026-04-24,417.56,2077298.37
PO08253,MAT1091,SUP499,2025-05-27,447.73,2054068.83
PO08254,MAT1749,SUP218,2025-09-14,331.89,1264524.13
PO08255,MAT0343,SUP239,2025-04-17,96.89,113351.61
PO08256,MAT0072,SUP180,2026-02-03,10.56,2742.01
PO08257,MAT1994,SUP369,2026-08-07,979.12,3558308.11
PO08258,MAT0883,SUP187,2026-01-01,968.3,1671508.51
